source_,tgt_,model_id,model_human,pair,mqm_score,comet_xl,comet_xxl,prometheus,gemba_all_orig,gemba_all_literary,gemba_acc_literary,gemba_flu_literary,gemba_all_literary,gemba_sty_literary,gemba_term_literary,mqm_score_acc,mqm_score_fluency,mqm_score_style,mqm_score_term
Und das Seltsamste w,最奇怪的是，两件世界相接于一处，彼此相邻,batch1_google_gemma-1.1-7b-it//1097,gemma-1.1-7b-it,de-zh,-31.416666666666668,0.190110951662063,0.213784247636795,2,-3.0833333333333335,-5.166666666666667,-55,-5,-5.166666666666667,-1,-1,-57,0,-20,0
Und das Seltsamste w,最奇妙的是，这两个世界竟是如此地接壤，如,deepl//1098,deepl,de-zh,-0.5833333333333334,0.207435965538024,0.046787280589342,4,-1.0,-1.0,-5,-5,-1.0,-2,0,-7,0,0,0
Und das Seltsamste w,"最奇怪的是,这两个世界是多么的接近,多么",nllg//1099,nllb,de-zh,-36.333333333333336,0.183980658650398,0.218157783150672,4,-5.166666666666667,-5.166666666666667,-50,-6,-5.166666666666667,-6,0,-126,-10,-10,0
Und das Seltsamste w,而奇异的是，这两个世界竟如此紧密地相依相,translator1//1100,translator,de-zh,0.0,0.227273046970367,0.087554551661014,2,-1.0,-1.0833333333333333,-5,-5,-1.0833333333333333,-2,-1,0,0,0,0
Und das Seltsamste w,最奇怪的是，这两个世界是如何接壤的，它们,translation_gpt4o//1101,gpt4o,de-zh,-0.5,0.209358304738998,0.065395571291446,4,-1.0,-1.0,-5,-5,-1.0,-1,-1,-1,0,-5,0
Und das Seltsamste w,"最奇怪的是,这两个世界是如何相互接壤的,",m2m//1102,m2m,de-zh,-31.0,0.0113205909729,0.22145664691925,4,-5.166666666666667,-3.0833333333333335,-25,-6,-3.0833333333333335,-6,0,-67,0,-10,0
Und das Seltsamste w,两个世界相互迭ρέ，怎么会那样近 Tog,batch1_meta-llama_Meta-Llama-3-8B-Instruct//1103,meta-llama-3-8b-instruct,de-zh,-33.833333333333336,0.182592093944549,0.218047618865966,4,-5.583333333333333,-7.25,-75,-6,-7.25,-6,0,-101,-5,0,0
Und das Seltsamste w,而最最奇特的是，这两个世界彼此接壤，它们,translator2//1104,translator,de-zh,-0.6666666666666666,0.234167292714118,0.212815850973129,5,-1.0,-1.0,-5,-5,-1.0,-1,-1,-3,-5,0,0
Und das Seltsamste w,奇怪的是，两个世界毫无关联，却也就在这么,batch1_Unbabel_TowerInstruct-7B-v0.2//1105,towerinstruct-7b-v0.2,de-zh,-32.583333333333336,0.178454712033271,0.22489495575428,5,-3.0833333333333335,-5.166666666666667,-50,-6,-5.166666666666667,-6,0,-81,-10,0,0
Und das Seltsamste w,然而最奇妙的是，这两个世界竟如此密切地彼,translator3//1106,translator,de-zh,-0.08333333333333333,0.22659532725811,0.018484516069293,4,-1.0,-3.1666666666666665,-31,-6,-3.1666666666666665,-1,0,0,0,0,0
Und das Seltsamste w,而最奇怪的是，这两个世界是多么的接壤，多,google translate//1107,google translate,de-zh,-29.75,0.19008494913578,0.203092455863952,4,-5.166666666666667,-5.25,-55,-6,-5.25,-2,0,-47,-10,0,0
Meine Schwestern geh,我的姐妹们同样也属于这个明亮的世界。她们,translator2//1108,translator,de-zh,-0.5833333333333334,0.107908479869365,0.019268242642283,4,-1.0833333333333333,-3.0833333333333335,-30,-5,-3.0833333333333335,-1,-1,-6,0,-1,0
Meine Schwestern geh,我的姐妹们同样属于光明的世界。她们在我看,translation_gpt4o//1109,gpt4o,de-zh,-0.5,0.237745955586433,0.152398198843002,4,-1.0,-1.0,-5,-5,-1.0,-2,0,-6,0,0,0
Meine Schwestern geh,我的姐妹们同样属于光明的世界。她们似乎更,batch1_Qwen_Qwen2-beta-7B-Chat//1110,qwen2-beta-7b-chat,de-zh,-3.1666666666666665,0.091708667576313,0.040455877780914,4,-1.0,-3.0833333333333335,-30,-5,-3.0833333333333335,-2,0,-33,0,-5,0
Meine Schwestern geh,我的姊妹们也是光明世界的一员。我一贯觉得,translator3//1111,translator,de-zh,0.0,0.15942633152008,0.059546172618865,4,-1.0,-1.0,-5,-5,-1.0,-2,0,0,0,0,0
Meine Schwestern geh,我的姊妹也属于光明世界。我经常感觉到，她,batch1_Unbabel_TowerInstruct-7B-v0.2//1112,towerinstruct-7b-v0.2,de-zh,-5.666666666666667,0.2370066344738,0.220811679959297,4,-3.0833333333333335,-3.0833333333333335,-30,-5,-3.0833333333333335,-1,-1,-68,0,-1,0
Meine Schwestern geh,我的姐妹也属于光明世界。他们似乎与父亲和,batch1_google_gemma-1.1-7b-it//1113,gemma-1.1-7b-it,de-zh,-30.916666666666668,0.206560507416725,0.22359062731266,4,-3.0833333333333335,-3.0833333333333335,-30,-5,-3.0833333333333335,-1,-1,-71,0,0,0
Meine Schwestern geh,我的姐姐们也属于光明世界。在我看来，她们,deepl//1114,deepl,de-zh,-0.5833333333333334,0.228948935866355,0.220066487789154,4,-3.0833333333333335,-3.1666666666666665,-30,-5,-3.1666666666666665,-1,-1,-7,0,0,0
Meine Schwestern geh,我的姐妹们同样属于光明世界。我时常认为她,translator1//1115,translator,de-zh,-0.16666666666666666,0.298524647951126,0.138026803731918,4,-1.0,-1.0,-5,-5,-1.0,-2,0,-2,0,0,0
Meine Schwestern geh,"我的妹妹也属于光明世界。 他们,正如我常",m2m//1116,m2m,de-zh,-6.333333333333333,0.228066951036453,0.230894193053245,4,-3.0833333333333335,-3.0833333333333335,-30,-5,-3.0833333333333335,-1,-1,-61,-10,-5,0
Meine Schwestern geh,我的姐妹们也属于光明的世界。她们仿佛是我,batch1_meta-llama_Meta-Llama-3-8B-Instruct//1117,meta-llama-3-8b-instruct,de-zh,-0.6666666666666666,0.071056179702281,0.051000244915485,4,-1.0,-3.0833333333333335,-30,-5,-3.0833333333333335,-2,0,-7,0,-1,0
Meine Schwestern geh,我的姐妹们也属于光明世界。在我看来，他们,google translate//1118,google translate,de-zh,-2.6666666666666665,0.221033737063407,0.226574584841728,2,-3.0833333333333335,-5.25,-55,-5,-5.25,-1,-1,-32,0,-1,0
Meine Schwestern geh,"我的姐妹们也属于光明世界 他们是,我经常",nllg//1119,nllb,de-zh,-33.583333333333336,0.195671066641807,0.219406813383102,4,-5.166666666666667,-5.166666666666667,-50,-6,-5.166666666666667,-6,0,-83,-20,0,0
Ich ging in die Late,"我上拉丁学校,市长的儿子和校长的儿子在我",m2m//1120,m2m,de-zh,-2.0,0.426096081733703,0.400791019201278,4,-12.0,-12.0,-30,-5,-12.0,-1,0,-5,-1,0,0
Ich ging in die Late,我进入了罗马学校，即希腊罗马文献研究中心,batch1_Unbabel_TowerInstruct-7B-v0.2//1121,towerinstruct-7b-v0.2,de-zh,-5.333333333333333,0.218974098563194,0.202162683010101,4,-19.0,-20.666666666666668,-55,-5,-20.666666666666668,-2,0,-16,0,0,0
Ich ging in die Late,我上了拉丁学校，那里的男生，一个是市长的,batch1_Qwen_Qwen2-beta-7B-Chat//1122,qwen2-beta-7b-chat,de-zh,-1.6666666666666667,0.5223198533058161,0.23857307434082,4,-2.3333333333333335,-4.0,-5,-5,-4.0,-2,0,0,0,0,0
Ich ging in die Late,我上了一所拉丁学校，市长和首席护林官的儿,translation_gpt4o//1123,gpt4o,de-zh,0.0,0.561957836151123,0.44957810640335,4,-1.0,-2.3333333333333335,-5,-1,-2.3333333333333335,-1,0,0,0,0,0
Ich ging in die Late,"我上了拉丁语学校,市长和林长的儿子和我同",nllg//1124,nllb,de-zh,-8.333333333333334,0.395335108041763,0.256673067808151,4,-12.333333333333334,-12.333333333333334,-30,-5,-12.333333333333334,-2,0,-20,-5,0,0
Ich ging in die Late,我在拉丁学校上课，burgְmeier的,batch1_google_gemma-1.1-7b-it//1125,gemma-1.1-7b-it,de-zh,-7.0,0.281715512275695,0.219930157065391,4,-12.333333333333334,-12.333333333333334,-30,-5,-12.333333333333334,-2,0,-21,0,0,0
Ich ging in die Late,拉丁语学校的同班同学中，有市长和林务局长,translator1//1126,translator,de-zh,-1.6666666666666667,0.422612845897674,0.241236627101898,4,-2.3333333333333335,-4.0,-5,-5,-4.0,-2,0,0,0,0,0
Ich ging in die Late,我上的是拉丁文学校，市长的儿子和林务局局,deepl//1127,deepl,de-zh,-1.6666666666666667,0.5220840573310851,0.181627124547958,4,-10.666666666666666,-12.333333333333334,-30,-5,-12.333333333333334,-2,0,0,0,0,0
Ich ging in die Late,上学时，市长和林区主任的儿子也在我的班中,translator3//1128,translator,de-zh,-3.6666666666666665,0.320390820503234,0.238546028733253,4,-10.666666666666666,-12.333333333333334,-30,-5,-12.333333333333334,-1,-1,-6,0,-6,0
Ich ging in die Late,我进入了拉丁语学校，市长和森林管理人的儿,batch1_meta-llama_Meta-Llama-3-8B-Instruct//1129,meta-llama-3-8b-instruct,de-zh,-5.0,0.405106216669082,0.28097003698349,4,-10.666666666666666,-12.333333333333334,-30,-5,-12.333333333333334,-1,-1,-15,0,0,0
Ich ging in die Late,我上的是拉丁学校，市长的儿子和林务长的儿,google translate//1130,google translate,de-zh,-1.6666666666666667,0.559205532073974,0.370382249355316,4,-2.3333333333333335,-2.3333333333333335,-5,-1,-2.3333333333333335,-1,0,0,0,0,0
An einem freien Nach,在一个自由的午后——我不到十岁——我与我,batch1_Unbabel_TowerInstruct-7B-v0.2//1131,towerinstruct-7b-v0.2,de-zh,-6.538461538461538,0.215610474348068,0.21786943078041,2,-2.8461538461538463,-2.923076923076923,-30,-5,-2.923076923076923,-2,-1,-85,0,0,0
An einem freien Nach,"有一天下午,我只有十多岁,我和两个邻居的",m2m//1132,m2m,de-zh,-6.230769230769231,0.196946904063224,0.201347693800926,0,-3.1538461538461537,-3.3076923076923075,-30,-6,-3.3076923076923075,-6,-1,-41,-10,-35,0
An einem freien Nach,一个空闲的下午——我当时十多岁——和邻居,google translate//1133,google translate,de-zh,-0.7692307692307693,0.193827867507934,0.206914871931076,2,-0.9230769230769231,-4.923076923076923,-56,-6,-4.923076923076923,-1,-1,-10,0,0,0
An einem freien Nach,在一次自由的下午，我才不到十岁的时候，我,batch1_google_gemma-1.1-7b-it//1134,gemma-1.1-7b-it,de-zh,-30.384615384615383,0.193576410412788,0.197467386722564,2,-12.615384615384615,-14.538461538461538,-175,-11,-14.538461538461538,-3,0,-65,0,-5,0
An einem freien Nach,"我在一个暇的下午,我只有十多岁, 接着,",nllg//1135,nllb,de-zh,-5.846153846153846,0.196451902389526,0.197265744209289,4,-4.846153846153846,-4.769230769230769,-50,-6,-4.769230769230769,-6,0,-66,-10,0,0
An einem freien Nach,一个无所事事的下午——当时我刚过十岁——,translator3//1136,translator,de-zh,0.0,0.191337794065475,0.014542384073138,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-2,0,0,0,0,0
An einem freien Nach,在一个自由的下午——我还不到十岁——我和,batch1_Qwen_Qwen2-beta-7B-Chat//1137,qwen2-beta-7b-chat,de-zh,-1.5384615384615385,0.190273314714431,0.217962756752967,5,-0.9230769230769231,-0.5384615384615384,-5,-1,-0.5384615384615384,-1,0,-20,0,0,0
An einem freien Nach,在一个空闲的下午——我刚过十岁没几天——,translator2//1138,translator,de-zh,-0.38461538461538464,0.194997727870941,-0.010212439112365,4,-0.9230769230769231,-2.8461538461538463,-25,-6,-2.8461538461538463,-6,0,0,0,0,0
An einem freien Nach,在一个空闲的下午--那时我不过十岁出头-,translation_gpt4o//1139,gpt4o,de-zh,-0.46153846153846156,0.191789641976356,0.216653794050216,4,-0.9230769230769231,-0.9230769230769231,-5,-6,-0.9230769230769231,-1,0,-5,0,-1,0
An einem freien Nach,在一个自由的午后，我才十岁左右，就和邻家,batch1_meta-llama_Meta-Llama-3-8B-Instruct//1140,meta-llama-3-8b-instruct,de-zh,-5.384615384615385,0.198079645633697,0.221159547567367,4,-2.8461538461538463,-2.923076923076923,-30,-6,-2.923076923076923,-1,-1,-65,0,-5,0
An einem freien Nach,那是个自在的下午，我刚满十岁不久，正和两,translator1//1141,translator,de-zh,0.0,0.196815505623817,-0.007519065868109,4,-0.9230769230769231,-0.9230769230769231,-5,-5,-0.9230769230769231,-1,-1,0,0,0,0
An einem freien Nach,一个闲暇的下午--那时我才十岁多一点--,deepl//1142,deepl,de-zh,-0.07692307692307693,0.197129696607589,0.037131771445274,5,-0.9230769230769231,-1.0,-5,-6,-1.0,-2,0,0,0,0,0
Schließlich setzten ,我们躺在了地上。弗兰兹吐出水，看起来像一,batch1_google_gemma-1.1-7b-it//1143,gemma-1.1-7b-it,de-zh,-31.666666666666668,0.200635343790054,0.206742346286773,5,-10.166666666666666,-10.166666666666666,-50,-5,-10.166666666666666,-6,0,-40,0,0,0
Schließlich setzten ,最后，我们来到地面。弗兰茨对着水面吐了口,batch1_Qwen_Qwen2-beta-7B-Chat//1144,qwen2-beta-7b-chat,de-zh,-2.6666666666666665,0.204412445425987,0.208594962954521,5,-2.0,-2.0,-5,-5,-2.0,-2,0,-11,0,-5,0
Schließlich setzten ,最后我们坐在河滩上。弗朗兹吐了一口口水，,batch1_meta-llama_Meta-Llama-3-8B-Instruct//1145,meta-llama-3-8b-instruct,de-zh,-6.0,0.213850691914558,0.205271258950233,5,-10.333333333333334,-10.333333333333334,-50,-5,-10.333333333333334,-6,-1,-31,0,-5,0
Schließlich setzten ,最后，我们跪在地上。弗兰茨排出牙齿后嘭嘴,batch1_Unbabel_TowerInstruct-7B-v0.2//1146,towerinstruct-7b-v0.2,de-zh,-5.833333333333333,0.201796725392341,0.206989675760269,5,-10.166666666666666,-6.166666666666667,-30,-5,-6.166666666666667,-1,-1,-35,0,0,0
Schließlich setzten ,最后我们坐在地上。弗朗茨向水中吐了口水，,translation_gpt4o//1147,gpt4o,de-zh,-1.8333333333333333,0.225548848509788,0.214651942253112,5,-2.0,-2.0,-5,-5,-2.0,-1,-1,-6,0,-5,0
Schließlich setzten ,"最后,我们坐在地上。 弗朗茨吐入水中,看",m2m//1148,m2m,de-zh,-8.333333333333334,0.210797294974327,0.202631458640098,4,-9.5,-10.166666666666666,-50,-5,-10.166666666666666,-6,0,-45,0,-5,0
Schließlich setzten ,之后我们坐在地上。弗朗茨像个男人一样朝河,translator1//1149,translator,de-zh,0.0,0.213970303535461,0.220038935542106,4,-5.333333333333333,-6.166666666666667,-30,-5,-6.166666666666667,-1,-1,0,0,0,0
Schließlich setzten ,"最后我们坐在地板上.弗朗茨吐水,看起来像",nllg//1150,nllb,de-zh,-11.0,0.206329852342605,0.203882530331611,4,-6.166666666666667,-10.333333333333334,-50,-6,-10.333333333333334,-6,0,-41,-25,0,0
Schließlich setzten ,最后我们坐在地板上。弗朗兹往水里吐了口唾,google translate//1151,google translate,de-zh,-2.6666666666666665,0.207146018743515,0.204578727483749,4,-2.0,-1.1666666666666667,-5,-1,-1.1666666666666667,-1,0,-16,0,0,0
Schließlich setzten ,最后，我们坐在了地板上。弗朗茨往水里吐了,deepl//1152,deepl,de-zh,-1.8333333333333333,0.212460920214653,0.202721670269966,4,-1.1666666666666667,-1.1666666666666667,-5,-1,-1.1666666666666667,-1,0,-11,0,0,0
Schließlich setzten ,完事后，我们坐在地上，弗朗茨朝水中吐唾沫,translator3//1153,translator,de-zh,-2.5,0.202662169933319,0.214247286319732,2,-5.333333333333333,-6.166666666666667,-30,-5,-6.166666666666667,-1,-1,-10,0,-5,0
Schließlich setzten ,最后我们坐到岸边的地上，弗兰茨往水里吐唾,translator2//1154,translator,de-zh,-1.6666666666666667,0.207937344908714,0.209745898842811,4,-2.0,-1.1666666666666667,-5,-1,-1.1666666666666667,-1,0,-10,0,0,0
"Endlich begann ich, ",完全出于恐惧，我也开口讲了起来。我编造了,translator1//1155,translator,de-zh,0.0,0.217153519392013,0.219202980399131,5,-2.0,-6.166666666666667,-30,-5,-6.166666666666667,-1,-1,0,0,0,0
"Endlich begann ich, ",一开始，我因为害怕被发现而害怕讲述我的紧,batch1_google_gemma-1.1-7b-it//1156,gemma-1.1-7b-it,de-zh,-11.833333333333334,0.072485357522964,0.214074417948722,4,-6.166666666666667,-6.166666666666667,-30,-5,-6.166666666666667,-1,-1,-71,0,0,0
"Endlich begann ich, ",最后，出于恐惧，我也开始讲故事。我编造了,deepl//1157,deepl,de-zh,-1.6666666666666667,0.132346779108047,0.228308364748954,4,-1.1666666666666667,-2.0,-5,-5,-2.0,-1,-1,-10,0,0,0
"Endlich begann ich, ","终于,我又从恐惧中开始说话了。 我发明了",m2m//1158,m2m,de-zh,-8.5,0.1468216329813,0.225918307900428,2,-6.166666666666667,-6.166666666666667,-26,-5,-6.166666666666667,-6,0,-41,0,-10,0
"Endlich begann ich, ",最后，出于纯粹的恐惧，我开始讲述这个故事,google translate//1159,google translate,de-zh,-4.166666666666667,0.057881034910678,0.226078510284423,4,-1.8333333333333333,-5.5,-26,-5,-5.5,-1,0,-25,0,0,0
"Endlich begann ich, ",终于，我开始为了逃避恐惧也开始讲述故事。,batch1_Unbabel_TowerInstruct-7B-v0.2//1160,towerinstruct-7b-v0.2,de-zh,-2.0,0.133291542530059,0.220419973134994,3,-6.166666666666667,-6.166666666666667,-30,-5,-6.166666666666667,-2,0,-12,0,0,0
"Endlich begann ich, ","最后,我也开始说出恐惧.我发明了一个大盗",nllg//1161,nllb,de-zh,-15.333333333333334,0.232374668121337,0.222746074199676,4,-10.333333333333334,-10.333333333333334,-50,-6,-10.333333333333334,-6,0,-57,-35,0,0
"Endlich begann ich, ",我终于开始讲述，纯粹出于恐惧。我编造了一,batch1_Qwen_Qwen2-beta-7B-Chat//1162,qwen2-beta-7b-chat,de-zh,-0.8333333333333334,0.097629390656948,0.218365207314491,2,-6.166666666666667,-6.166666666666667,-30,-6,-6.166666666666667,-1,0,0,0,0,0
"Endlich begann ich, ",终于，我由于极度的恐惧，也开始讲述。我编,translation_gpt4o//1163,gpt4o,de-zh,0.0,0.102134838700294,0.216597571969032,4,-1.1666666666666667,-2.0,-5,-6,-2.0,-1,0,0,0,0,0
"Endlich begann ich, ",我终于开始虚构一个故事，传递我的恐惧。我,batch1_meta-llama_Meta-Llama-3-8B-Instruct//1164,meta-llama-3-8b-instruct,de-zh,-5.333333333333333,0.142762869596481,0.225296273827552,4,-10.333333333333334,-10.333333333333334,-50,-6,-10.333333333333334,-6,0,-32,0,0,0
"Endlich begann ich, ",终于，纯粹出于害怕，我也开始了讲述。我编,translator2//1165,translator,de-zh,0.0,0.166145518422126,0.225549474358558,4,-2.0,-2.0,-5,-5,-2.0,-2,0,0,0,0,0
"Endlich begann ich, ",在强烈的恐惧中，我终于也不得不开口，编造,translator3//1166,translator,de-zh,-1.8333333333333333,0.259319365024566,0.225522190332412,4,-1.1666666666666667,-6.166666666666667,-30,-5,-6.166666666666667,-1,-1,-1,-10,0,0
"Als ich fertig war, ",讲完后，我以为他们会喝彩。讲故事令我的身,translator3//1167,translator,de-zh,0.0,0.127882033586502,0.205142319202423,4,-3.5,-5.5,-5,-5,-5.5,-1,0,0,0,0,0
"Als ich fertig war, ",完成后，我期待着掌声，因为我不禁变得兴奋,batch1_Qwen_Qwen2-beta-7B-Chat//1168,qwen2-beta-7b-chat,de-zh,-3.5,0.173324778676033,0.207522794604301,4,-3.0,-3.5,-5,-1,-3.5,-1,0,-7,0,0,0
"Als ich fertig war, ",我完成后，我希望有人称赞我，我最后变暖了,batch1_Unbabel_TowerInstruct-7B-v0.2//1169,towerinstruct-7b-v0.2,de-zh,-1.0,0.325233578681945,0.123036876320838,4,-16.0,-18.0,-30,-5,-18.0,-1,0,-2,0,0,0
"Als ich fertig war, ",当我完事时，我希望获得一些掌声，我变得温,batch1_meta-llama_Meta-Llama-3-8B-Instruct//1170,meta-llama-3-8b-instruct,de-zh,-8.0,0.31292387843132,0.191079437732696,4,-16.0,-18.0,-26,-5,-18.0,-5,0,-1,-15,0,0
"Als ich fertig war, ",讲完以后，我希望我的故事能得到他们的些许,translator1//1171,translator,de-zh,0.0,0.235763221979141,0.20200428366661,4,-3.0,-5.5,-5,-5,-5.5,-1,0,0,0,0,0
"Als ich fertig war, ","我终于完成了,我希望听到一些鼓掌,我最近",nllg//1172,nllb,de-zh,-7.5,0.245044246315956,0.206951990723609,4,-16.0,-16.0,-25,-5,-16.0,-2,0,-15,0,0,0
"Als ich fertig war, ",当我讲完时，我希望得到一些喝彩，我最后变,translator2//1173,translator,de-zh,0.0,0.210533291101455,0.210768610239028,4,-6.0,-3.0,-5,0,-3.0,-1,0,0,0,0,0
"Als ich fertig war, ",当我完成了工作后，期望能得到一些掌声，因,batch1_google_gemma-1.1-7b-it//1174,gemma-1.1-7b-it,de-zh,-15.0,0.092283278703689,0.115456871688365,4,-28.5,-28.5,-50,-6,-28.5,-1,0,-30,0,0,0
"Als ich fertig war, ",当我讲完后，我希望能得到一些掌声，因为我,deepl//1175,deepl,de-zh,-5.0,0.291429370641708,0.227501451969146,4,-3.5,-5.5,-5,-5,-5.5,-1,0,-10,0,0,0
"Als ich fertig war, ",当我讲完的时候，我希望能得到一些掌声；我,google translate//1176,google translate,de-zh,-8.0,0.38626092672348,0.202563911676406,4,-3.0,-5.5,-5,-1,-5.5,-5,0,-11,-5,0,0
"Als ich fertig war, ","当我完成时,我希望得到一些掌声,我最近变",m2m//1177,m2m,de-zh,-6.0,0.29879343509674,0.124654442071914,4,-18.0,-16.0,-25,-5,-16.0,-2,0,-12,0,0,0
"Als ich fertig war, ",当我讲完时，我希望能得到一些掌声，最后我,translation_gpt4o//1178,gpt4o,de-zh,-5.0,0.511732041835784,0.198465004563331,4,-1.0,-3.5,-5,-1,-3.5,-1,0,-10,0,0,0
"»Jawohl,« sagte ich.","“是的。”我说。
“千真万确？”
“是的",translator3//1179,translator,de-zh,-0.8571428571428571,0.276242583990097,0.220665678381919,5,-1.0,-4.571428571428571,-25,-5,-4.571428571428571,-2,0,-6,0,0,0
"»Jawohl,« sagte ich.","“是的，”我说。
 “真的，千真万确吗？",translation_gpt4o//1180,gpt4o,de-zh,-0.7142857142857143,0.343642234802246,0.209624364972114,4,-1.0,-1.0,-5,-1,-1.0,-1,0,0,0,0,0
"»Jawohl,« sagte ich.","""是的"",我说. ""真实而真实地说?"" ",nllg//1181,nllb,de-zh,-6.571428571428571,0.282388806343078,0.218766078352928,4,-5.285714285714286,-5.285714285714286,-25,-10,-5.285714285714286,-2,0,-36,0,-10,-10
"»Jawohl,« sagte ich.","»好的，«我说。
 »真的说真的吗？«
",batch1_meta-llama_Meta-Llama-3-8B-Instruct//1182,meta-llama-3-8b-instruct,de-zh,-7.142857142857143,0.239476546645164,0.205324470996856,4,-4.571428571428571,-5.285714285714286,-30,-6,-5.285714285714286,-1,0,-40,0,0,-10
"»Jawohl,« sagte ich.","“好吧,”我说。 “是的,是的,是的,是",m2m//1183,m2m,de-zh,-31.428571428571427,0.190458863973617,0.112621985375881,3,-5.142857142857143,-5.142857142857143,-25,-6,-5.142857142857143,-5,0,-40,-5,0,0
